Mizoram,17.3 - Under ITP Section 7,0
Mizoram,17.4 - Under ITP Section 8,0
Mizoram,17.5 - Other Section under ITP Act,0
Mizoram,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",0
Mizoram,"19 - Protection of Children from Sexual Offences Act, 2012",42
Mizoram,19.1 - Under PCSO Act Section 4,9
Mizoram,19.2 - Under PCSO Act Section 6,7
Mizoram,19.4 - Under PCSO Act Section 10,26
Mizoram,19.3 - Under PCSO Act Section 8,0
Mizoram,19.5 - Under PCSO Act Sections 14 & 15,0
Mizoram,19.6 - Other Acts of PCSO,0
Mizoram,20 - Attempt to commit Murder u/s 307 IPC,0
Mizoram,21 - Unnatural Offences u/s 377 IPC,4
Mizoram,22 - Other crimes committed against children,7
Mizoram,23 - Total crimes against Children,178
Nagaland,1 - Murder (Section 302 and 303 IPC),1
Nagaland,2 - Infanticide (Section 315 IPC),0
Nagaland,3 - Rape,11
Nagaland,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),6
Nagaland,4.1 - Sexual Harassment (Section 354A IPC),1
Nagaland,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Nagaland,4.3 - Voyeurism (Section 354C IPC),0
Nagaland,4.4 - Stalking (Section 354D IPC),0
Nagaland,4.5 - Others assault,5
Nagaland,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),0
Nagaland,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",7
Nagaland,6.1 - Kidnapping & Abduction (Section 363 IPC),4
Nagaland,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Nagaland,6.3 - Kidnapping for Ransom (Section 364A IPC),0
Nagaland,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),2
Nagaland,6.5 - Other Kidnapping,1
Nagaland,7 - Foeticide (Section 315 and 316 IPC),0
Nagaland,8 - Abetment of Suicide of child (Section 305 IPC),0
Nagaland,9 - Exposure and Abandonment (Section 317 IPC),0
Nagaland,10 - Procuration of minor girls (Section 366-A IPC),0
Nagaland,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Nagaland,12 - Buying of minors for prostitution (Section 373 IPC),0
Nagaland,13 - Selling of minors for prostitution (Section 372 IPC),0
Nagaland,"14 - Prohibition of Child Marriage Act, 2006",0
Nagaland,"15 - Transplantation of Human Organs Act, 1994",0
Nagaland,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Nagaland,16.1 - Offences committed against Migrant,0
Nagaland,16.1.1 - Offences committed against SC migrants,0
Nagaland,16.1.2 - Offences committed against ST migrants,0
Nagaland,16.1.3 - Offences committed against others migrants,0
Nagaland,16.2 - Offences committed against Locals,0
Nagaland,16.2.1 - Offences committed against Local SCs,0
Nagaland,16.2.2 - Offences committed against Local STs,0
Nagaland,16.2.3 - Offences committed against others locals,0
Nagaland,"17 - Immoral Traffic (Prevention) Act, 1956",0
Nagaland,17.1 - Under ITP Section 5,0
Nagaland,17.2 - Under ITP Section 6,0
Nagaland,17.3 - Under ITP Section 7,0
Nagaland,17.4 - Under ITP Section 8,0
Nagaland,17.5 - Other Section under ITP Act,0
Nagaland,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",0
Nagaland,"19 - Protection of Children from Sexual Offences Act, 2012",0
Nagaland,19.1 - Under PCSO Act Section 4,0
Nagaland,19.2 - Under PCSO Act Section 6,0
Nagaland,19.4 - Under PCSO Act Section 10,0
Nagaland,19.3 - Under PCSO Act Section 8,0
Nagaland,19.5 - Under PCSO Act Sections 14 & 15,0
Nagaland,19.6 - Other Acts of PCSO,0
Nagaland,20 - Attempt to commit Murder u/s 307 IPC,0
Nagaland,21 - Unnatural Offences u/s 377 IPC,0
Nagaland,22 - Other crimes committed against children,0
Nagaland,23 - Total crimes against Children,25
Odisha,1 - Murder (Section 302 and 303 IPC),23
Odisha,2 - Infanticide (Section 315 IPC),3
Odisha,3 - Rape,753
Odisha,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),225
Odisha,4.1 - Sexual Harassment (Section 354A IPC),61
Odisha,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),26
Odisha,4.3 - Voyeurism (Section 354C IPC),0
Odisha,4.4 - Stalking (Section 354D IPC),0
Odisha,4.5 - Others assault,138
Odisha,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),39
Odisha,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",800
Odisha,6.1 - Kidnapping & Abduction (Section 363 IPC),403
Odisha,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),3
Odisha,6.3 - Kidnapping for Ransom (Section 364A IPC),5
Odisha,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),266
Odisha,6.5 - Other Kidnapping,123
Odisha,7 - Foeticide (Section 315 and 316 IPC),0
Odisha,8 - Abetment of Suicide of child (Section 305 IPC),0
Odisha,9 - Exposure and Abandonment (Section 317 IPC),1
Odisha,10 - Procuration of minor girls (Section 366-A IPC),74
Odisha,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Odisha,12 - Buying of minors for prostitution (Section 373 IPC),0
Odisha,13 - Selling of minors for prostitution (Section 372 IPC),0
Odisha,"14 - Prohibition of Child Marriage Act, 2006",0
Odisha,"15 - Transplantation of Human Organs Act, 1994",0
Odisha,"16 - Child Labour (Prohibition & Regulation) Act, 1986",5
Odisha,16.1 - Offences committed against Migrant,0
Odisha,16.1.1 - Offences committed against SC migrants,0
Odisha,16.1.2 - Offences committed against ST migrants,0
Odisha,16.1.3 - Offences committed against others migrants,0
Odisha,16.2 - Offences committed against Locals,5
Odisha,16.2.1 - Offences committed against Local SCs,0
Odisha,16.2.2 - Offences committed against Local STs,0
Odisha,16.2.3 - Offences committed against others locals,5
Odisha,"17 - Immoral Traffic (Prevention) Act, 1956",1
Odisha,17.1 - Under ITP Section 5,0
Odisha,17.2 - Under ITP Section 6,1
Odisha,17.3 - Under ITP Section 7,0
Odisha,17.4 - Under ITP Section 8,0
Odisha,17.5 - Other Section under ITP Act,0
Odisha,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",31
Odisha,"19 - Protection of Children from Sexual Offences Act, 2012",109
Odisha,19.1 - Under PCSO Act Section 4,54
Odisha,19.2 - Under PCSO Act Section 6,39
Odisha,19.4 - Under PCSO Act Section 10,8
Odisha,19.3 - Under PCSO Act Section 8,2
Odisha,19.5 - Under PCSO Act Sections 14 & 15,0
Odisha,19.6 - Other Acts of PCSO,6
Odisha,20 - Attempt to commit Murder u/s 307 IPC,4
Odisha,21 - Unnatural Offences u/s 377 IPC,8
Odisha,22 - Other crimes committed against children,120
Odisha,23 - Total crimes against Children,2196
Punjab,1 - Murder (Section 302 and 303 IPC),42
Punjab,2 - Infanticide (Section 315 IPC),8
Punjab,3 - Rape,476
Punjab,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),151
Punjab,4.1 - Sexual Harassment (Section 354A IPC),49
Punjab,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),6
Punjab,4.3 - Voyeurism (Section 354C IPC),1
Punjab,4.4 - Stalking (Section 354D IPC),11
Punjab,4.5 - Others assault,84
Punjab,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),0
Punjab,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",871
Punjab,6.1 - Kidnapping & Abduction (Section 363 IPC),110
Punjab,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),8
Punjab,6.3 - Kidnapping for Ransom (Section 364A IPC),5
Punjab,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),500
Punjab,6.5 - Other Kidnapping,248
Punjab,7 - Foeticide (Section 315 and 316 IPC),10
Punjab,8 - Abetment of Suicide of child (Section 305 IPC),0
Punjab,9 - Exposure and Abandonment (Section 317 IPC),35
Punjab,10 - Procuration of minor girls (Section 366-A IPC),5
Punjab,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Punjab,12 - Buying of minors for prostitution (Section 373 IPC),0
Punjab,13 - Selling of minors for prostitution (Section 372 IPC),0
Punjab,"14 - Prohibition of Child Marriage Act, 2006",2
Punjab,"15 - Transplantation of Human Organs Act, 1994",0
Punjab,"16 - Child Labour (Prohibition & Regulation) Act, 1986",1
Punjab,16.1 - Offences committed against Migrant,0
Punjab,16.1.1 - Offences committed against SC migrants,0
Punjab,16.1.2 - Offences committed against ST migrants,0
Punjab,16.1.3 - Offences committed against others migrants,0
Punjab,16.2 - Offences committed against Locals,1
Punjab,16.2.1 - Offences committed against Local SCs,0
Punjab,16.2.2 - Offences committed against Local STs,0
Punjab,16.2.3 - Offences committed against others locals,1
Punjab,"17 - Immoral Traffic (Prevention) Act, 1956",0
Punjab,17.1 - Under ITP Section 5,0
Punjab,17.2 - Under ITP Section 6,0
Punjab,17.3 - Under ITP Section 7,0
Punjab,17.4 - Under ITP Section 8,0
Punjab,17.5 - Other Section under ITP Act,0
Punjab,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",0
Punjab,"19 - Protection of Children from Sexual Offences Act, 2012",25
Punjab,19.1 - Under PCSO Act Section 4,12
Punjab,19.2 - Under PCSO Act Section 6,0
Punjab,19.4 - Under PCSO Act Section 10,2
Punjab,19.3 - Under PCSO Act Section 8,5
Punjab,19.5 - Under PCSO Act Sections 14 & 15,0
Punjab,19.6 - Other Acts of PCSO,6
Punjab,20 - Attempt to commit Murder u/s 307 IPC,40
Punjab,21 - Unnatural Offences u/s 377 IPC,45
Punjab,22 - Other crimes committed against children,51
Punjab,23 - Total crimes against Children,1762
Rajasthan,1 - Murder (Section 302 and 303 IPC),73
Rajasthan,2 - Infanticide (Section 315 IPC),33
Rajasthan,3 - Rape,825
Rajasthan,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),310
Rajasthan,4.1 - Sexual Harassment (Section 354A IPC),43
Rajasthan,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),17
Rajasthan,4.3 - Voyeurism (Section 354C IPC),2
Rajasthan,4.4 - Stalking (Section 354D IPC),12
Rajasthan,4.5 - Others assault,236
Rajasthan,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),1
Rajasthan,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",1814
Rajasthan,6.1 - Kidnapping & Abduction (Section 363 IPC),712
Rajasthan,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),8
Rajasthan,6.3 - Kidnapping for Ransom (Section 364A IPC),8
Rajasthan,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),588
Rajasthan,6.5 - Other Kidnapping,498
Rajasthan,7 - Foeticide (Section 315 and 316 IPC),24
Rajasthan,8 - Abetment of Suicide of child (Section 305 IPC),1
Rajasthan,9 - Exposure and Abandonment (Section 317 IPC),213
Rajasthan,10 - Procuration of minor girls (Section 366-A IPC),61
Rajasthan,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Rajasthan,12 - Buying of minors for prostitution (Section 373 IPC),0
Rajasthan,13 - Selling of minors for prostitution (Section 372 IPC),0
Rajasthan,"14 - Prohibition of Child Marriage Act, 2006",5
Rajasthan,"15 - Transplantation of Human Organs Act, 1994",0
Rajasthan,"16 - Child Labour (Prohibition & Regulation) Act, 1986",4
Rajasthan,16.1 - Offences committed against Migrant,1
Rajasthan,16.1.1 - Offences committed against SC migrants,0
Rajasthan,16.1.2 - Offences committed against ST migrants,0
Rajasthan,16.1.3 - Offences committed against others migrants,1
Rajasthan,16.2 - Offences committed against Locals,3
Rajasthan,16.2.1 - Offences committed against Local SCs,0
Rajasthan,16.2.2 - Offences committed against Local STs,0
Rajasthan,16.2.3 - Offences committed against others locals,3
Rajasthan,"17 - Immoral Traffic (Prevention) Act, 1956",0
Rajasthan,17.1 - Under ITP Section 5,0
Rajasthan,17.2 - Under ITP Section 6,0
Rajasthan,17.3 - Under ITP Section 7,0
Rajasthan,17.4 - Under ITP Section 8,0
Rajasthan,17.5 - Other Section under ITP Act,0
Rajasthan,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",122
Rajasthan,"19 - Protection of Children from Sexual Offences Act, 2012",191
Rajasthan,19.1 - Under PCSO Act Section 4,60
Rajasthan,19.2 - Under PCSO Act Section 6,21
Rajasthan,19.4 - Under PCSO Act Section 10,17
Rajasthan,19.3 - Under PCSO Act Section 8,2
Rajasthan,19.5 - Under PCSO Act Sections 14 & 15,0
Rajasthan,19.6 - Other Acts of PCSO,91
Rajasthan,20 - Attempt to commit Murder u/s 307 IPC,42
Rajasthan,21 - Unnatural Offences u/s 377 IPC,9
Rajasthan,22 - Other crimes committed against children,152
Rajasthan,23 - Total crimes against Children,3880
Sikkim,1 - Murder (Section 302 and 303 IPC),1
Sikkim,2 - Infanticide (Section 315 IPC),0
Sikkim,3 - Rape,40
Sikkim,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),7
Sikkim,4.1 - Sexual Harassment (Section 354A IPC),4
Sikkim,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Sikkim,4.3 - Voyeurism (Section 354C IPC),0
Sikkim,4.4 - Stalking (Section 354D IPC),0
Sikkim,4.5 - Others assault,3
Sikkim,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),0
Sikkim,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",17
Sikkim,6.1 - Kidnapping & Abduction (Section 363 IPC),12
Sikkim,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Sikkim,6.3 - Kidnapping for Ransom (Section 364A IPC),0
Sikkim,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),0
Sikkim,6.5 - Other Kidnapping,5
Sikkim,7 - Foeticide (Section 315 and 316 IPC),0
Sikkim,8 - Abetment of Suicide of child (Section 305 IPC),0
Sikkim,9 - Exposure and Abandonment (Section 317 IPC),0
Sikkim,10 - Procuration of minor girls (Section 366-A IPC),0
Sikkim,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Sikkim,12 - Buying of minors for prostitution (Section 373 IPC),0
Sikkim,13 - Selling of minors for prostitution (Section 372 IPC),0
Sikkim,"14 - Prohibition of Child Marriage Act, 2006",0
Sikkim,"15 - Transplantation of Human Organs Act, 1994",0
Sikkim,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Sikkim,16.1 - Offences committed against Migrant,0
Sikkim,16.1.1 - Offences committed against SC migrants,0
Sikkim,16.1.2 - Offences committed against ST migrants,0
Sikkim,16.1.3 - Offences committed against others migrants,0
Sikkim,16.2 - Offences committed against Locals,0
Sikkim,16.2.1 - Offences committed against Local SCs,0
Sikkim,16.2.2 - Offences committed against Local STs,0
Sikkim,16.2.3 - Offences committed against others locals,0
Sikkim,"17 - Immoral Traffic (Prevention) Act, 1956",0
Sikkim,17.1 - Under ITP Section 5,0
Sikkim,17.2 - Under ITP Section 6,0
Sikkim,17.3 - Under ITP Section 7,0
Sikkim,17.4 - Under ITP Section 8,0
Sikkim,17.5 - Other Section under ITP Act,0
Sikkim,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",0
Sikkim,"19 - Protection of Children from Sexual Offences Act, 2012",23
Sikkim,19.1 - Under PCSO Act Section 4,6
Sikkim,19.2 - Under PCSO Act Section 6,1
Sikkim,19.4 - Under PCSO Act Section 10,12
Sikkim,19.3 - Under PCSO Act Section 8,1
Sikkim,19.5 - Under PCSO Act Sections 14 & 15,0
Sikkim,19.6 - Other Acts of PCSO,3
Sikkim,20 - Attempt to commit Murder u/s 307 IPC,4
Sikkim,21 - Unnatural Offences u/s 377 IPC,1
Sikkim,22 - Other crimes committed against children,0
Sikkim,23 - Total crimes against Children,93
Tamil Nadu,1 - Murder (Section 302 and 303 IPC),103
Tamil Nadu,2 - Infanticide (Section 315 IPC),0
Tamil Nadu,3 - Rape,0
Tamil Nadu,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),4
Tamil Nadu,4.1 - Sexual Harassment (Section 354A IPC),0
Tamil Nadu,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),0
Tamil Nadu,4.3 - Voyeurism (Section 354C IPC),0
Tamil Nadu,4.4 - Stalking (Section 354D IPC),0
Tamil Nadu,4.5 - Others assault,4
Tamil Nadu,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),6
Tamil Nadu,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",390
Tamil Nadu,6.1 - Kidnapping & Abduction (Section 363 IPC),25
Tamil Nadu,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),0
Tamil Nadu,6.3 - Kidnapping for Ransom (Section 364A IPC),0
Tamil Nadu,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),337
Tamil Nadu,6.5 - Other Kidnapping,28
Tamil Nadu,7 - Foeticide (Section 315 and 316 IPC),0
Tamil Nadu,8 - Abetment of Suicide of child (Section 305 IPC),1
Tamil Nadu,9 - Exposure and Abandonment (Section 317 IPC),1
Tamil Nadu,10 - Procuration of minor girls (Section 366-A IPC),0
Tamil Nadu,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Tamil Nadu,12 - Buying of minors for prostitution (Section 373 IPC),0
Tamil Nadu,13 - Selling of minors for prostitution (Section 372 IPC),0
Tamil Nadu,"14 - Prohibition of Child Marriage Act, 2006",47
Tamil Nadu,"15 - Transplantation of Human Organs Act, 1994",0
Tamil Nadu,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Tamil Nadu,16.1 - Offences committed against Migrant,0
Tamil Nadu,16.1.1 - Offences committed against SC migrants,0
Tamil Nadu,16.1.2 - Offences committed against ST migrants,0
Tamil Nadu,16.1.3 - Offences committed against others migrants,0
Tamil Nadu,16.2 - Offences committed against Locals,0
Tamil Nadu,16.2.1 - Offences committed against Local SCs,0
Tamil Nadu,16.2.2 - Offences committed against Local STs,0
Tamil Nadu,16.2.3 - Offences committed against others locals,0
Tamil Nadu,"17 - Immoral Traffic (Prevention) Act, 1956",1
Tamil Nadu,17.1 - Under ITP Section 5,0
Tamil Nadu,17.2 - Under ITP Section 6,0
Tamil Nadu,17.3 - Under ITP Section 7,0
Tamil Nadu,17.4 - Under ITP Section 8,0
Tamil Nadu,17.5 - Other Section under ITP Act,1
Tamil Nadu,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",464
Tamil Nadu,"19 - Protection of Children from Sexual Offences Act, 2012",1055
Tamil Nadu,19.1 - Under PCSO Act Section 4,487
Tamil Nadu,19.2 - Under PCSO Act Section 6,168
Tamil Nadu,19.4 - Under PCSO Act Section 10,108
Tamil Nadu,19.3 - Under PCSO Act Section 8,27
Tamil Nadu,19.5 - Under PCSO Act Sections 14 & 15,20
Tamil Nadu,19.6 - Other Acts of PCSO,245
Tamil Nadu,20 - Attempt to commit Murder u/s 307 IPC,12
Tamil Nadu,21 - Unnatural Offences u/s 377 IPC,2
Tamil Nadu,22 - Other crimes committed against children,268
Tamil Nadu,23 - Total crimes against Children,2354
Telangana,1 - Murder (Section 302 and 303 IPC),70
Telangana,2 - Infanticide (Section 315 IPC),6
Telangana,3 - Rape,583
Telangana,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),261
Telangana,4.1 - Sexual Harassment (Section 354A IPC),68
Telangana,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),16
Telangana,4.3 - Voyeurism (Section 354C IPC),3
Telangana,4.4 - Stalking (Section 354D IPC),37
Telangana,4.5 - Others assault,137
Telangana,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),55
Telangana,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",634
Telangana,6.1 - Kidnapping & Abduction (Section 363 IPC),289
Telangana,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),1
Telangana,6.3 - Kidnapping for Ransom (Section 364A IPC),2
Telangana,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),157
Telangana,6.5 - Other Kidnapping,185
Telangana,7 - Foeticide (Section 315 and 316 IPC),2
Telangana,8 - Abetment of Suicide of child (Section 305 IPC),2
Telangana,9 - Exposure and Abandonment (Section 317 IPC),43
Telangana,10 - Procuration of minor girls (Section 366-A IPC),26
Telangana,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Telangana,12 - Buying of minors for prostitution (Section 373 IPC),0
Telangana,13 - Selling of minors for prostitution (Section 372 IPC),1
Telangana,"14 - Prohibition of Child Marriage Act, 2006",13
Telangana,"15 - Transplantation of Human Organs Act, 1994",0
Telangana,"16 - Child Labour (Prohibition & Regulation) Act, 1986",4
Telangana,16.1 - Offences committed against Migrant,4
Telangana,16.1.1 - Offences committed against SC migrants,4
Telangana,16.1.2 - Offences committed against ST migrants,0
Telangana,16.1.3 - Offences committed against others migrants,0
Telangana,16.2 - Offences committed against Locals,0
Telangana,16.2.1 - Offences committed against Local SCs,0
Telangana,16.2.2 - Offences committed against Local STs,0
Telangana,16.2.3 - Offences committed against others locals,0
Telangana,"17 - Immoral Traffic (Prevention) Act, 1956",3
Telangana,17.1 - Under ITP Section 5,2
Telangana,17.2 - Under ITP Section 6,0
Telangana,17.3 - Under ITP Section 7,0
Telangana,17.4 - Under ITP Section 8,0
Telangana,17.5 - Other Section under ITP Act,1
Telangana,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",55
Telangana,"19 - Protection of Children from Sexual Offences Act, 2012",25
Telangana,19.1 - Under PCSO Act Section 4,5
Telangana,19.2 - Under PCSO Act Section 6,1
Telangana,19.4 - Under PCSO Act Section 10,7
Telangana,19.3 - Under PCSO Act Section 8,0
Telangana,19.5 - Under PCSO Act Sections 14 & 15,0
Telangana,19.6 - Other Acts of PCSO,12
Telangana,20 - Attempt to commit Murder u/s 307 IPC,62
Telangana,21 - Unnatural Offences u/s 377 IPC,9
Telangana,22 - Other crimes committed against children,76
Telangana,23 - Total crimes against Children,1930
Tripura,1 - Murder (Section 302 and 303 IPC),21
Tripura,2 - Infanticide (Section 315 IPC),0
Tripura,3 - Rape,122
Tripura,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),91
Tripura,4.1 - Sexual Harassment (Section 354A IPC),16
Tripura,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),42
Tripura,4.3 - Voyeurism (Section 354C IPC),0
Tripura,4.4 - Stalking (Section 354D IPC),1
Tripura,4.5 - Others assault,32
Tripura,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),0
Tripura,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",88
Tripura,6.1 - Kidnapping & Abduction (Section 363 IPC),3
Tripura,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),1
Tripura,6.3 - Kidnapping for Ransom (Section 364A IPC),1
Tripura,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),61
Tripura,6.5 - Other Kidnapping,22
Tripura,7 - Foeticide (Section 315 and 316 IPC),0
Tripura,8 - Abetment of Suicide of child (Section 305 IPC),0
Tripura,9 - Exposure and Abandonment (Section 317 IPC),0
Tripura,10 - Procuration of minor girls (Section 366-A IPC),0
Tripura,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Tripura,12 - Buying of minors for prostitution (Section 373 IPC),0
Tripura,13 - Selling of minors for prostitution (Section 372 IPC),0
Tripura,"14 - Prohibition of Child Marriage Act, 2006",1
Tripura,"15 - Transplantation of Human Organs Act, 1994",0
Tripura,"16 - Child Labour (Prohibition & Regulation) Act, 1986",0
Tripura,16.1 - Offences committed against Migrant,0
Tripura,16.1.1 - Offences committed against SC migrants,0
Tripura,16.1.2 - Offences committed against ST migrants,0
Tripura,16.1.3 - Offences committed against others migrants,0
Tripura,16.2 - Offences committed against Locals,0
Tripura,16.2.1 - Offences committed against Local SCs,0
Tripura,16.2.2 - Offences committed against Local STs,0
Tripura,16.2.3 - Offences committed against others locals,0
Tripura,"17 - Immoral Traffic (Prevention) Act, 1956",0
Tripura,17.1 - Under ITP Section 5,0
Tripura,17.2 - Under ITP Section 6,0
Tripura,17.3 - Under ITP Section 7,0
Tripura,17.4 - Under ITP Section 8,0
Tripura,17.5 - Other Section under ITP Act,0
Tripura,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",0
Tripura,"19 - Protection of Children from Sexual Offences Act, 2012",32
Tripura,19.1 - Under PCSO Act Section 4,14
Tripura,19.2 - Under PCSO Act Section 6,15
Tripura,19.4 - Under PCSO Act Section 10,1
Tripura,19.3 - Under PCSO Act Section 8,0
Tripura,19.5 - Under PCSO Act Sections 14 & 15,0
Tripura,19.6 - Other Acts of PCSO,2
Tripura,20 - Attempt to commit Murder u/s 307 IPC,9
Tripura,21 - Unnatural Offences u/s 377 IPC,2
Tripura,22 - Other crimes committed against children,3
Tripura,23 - Total crimes against Children,369
Uttar Pradesh,1 - Murder (Section 302 and 303 IPC),543
Uttar Pradesh,2 - Infanticide (Section 315 IPC),11
Uttar Pradesh,3 - Rape,1538
Uttar Pradesh,4 - Assault on women with intent to outrage her Modesty (Section 354 IPC),2831
Uttar Pradesh,4.1 - Sexual Harassment (Section 354A IPC),1440
Uttar Pradesh,4.2 - Assault on women with intent to Disrobe (Section 354B IPC),328
Uttar Pradesh,4.3 - Voyeurism (Section 354C IPC),22
Uttar Pradesh,4.4 - Stalking (Section 354D IPC),313
Uttar Pradesh,4.5 - Others assault,728
Uttar Pradesh,5 - Insult to the Modesty of Women (Girls Children) (Section 509 IPC),3
Uttar Pradesh,"6 - Kidnapping & Abduction_Total (Section 363,364,364A, 366-369 IPC)",5875
Uttar Pradesh,6.1 - Kidnapping & Abduction (Section 363 IPC),1569
Uttar Pradesh,6.2 - Kidnaping & Abduction in order to Murder (Section 364 IPC),120
Uttar Pradesh,6.3 - Kidnapping for Ransom (Section 364A IPC),37
Uttar Pradesh,6.4 - Kidnapping & Abduction of Women to compel her for marriage (Section 366 IPC),3817
Uttar Pradesh,6.5 - Other Kidnapping,332
Uttar Pradesh,7 - Foeticide (Section 315 and 316 IPC),11
Uttar Pradesh,8 - Abetment of Suicide of child (Section 305 IPC),1
Uttar Pradesh,9 - Exposure and Abandonment (Section 317 IPC),1
Uttar Pradesh,10 - Procuration of minor girls (Section 366-A IPC),0
Uttar Pradesh,11 - Importation of Girls from Foreign Country (Section 366-B IPC),0
Uttar Pradesh,12 - Buying of minors for prostitution (Section 373 IPC),0
Uttar Pradesh,13 - Selling of minors for prostitution (Section 372 IPC),0
Uttar Pradesh,"14 - Prohibition of Child Marriage Act, 2006",10
Uttar Pradesh,"15 - Transplantation of Human Organs Act, 1994",0
Uttar Pradesh,"16 - Child Labour (Prohibition & Regulation) Act, 1986",4
Uttar Pradesh,16.1 - Offences committed against Migrant,0
Uttar Pradesh,16.1.1 - Offences committed against SC migrants,0
Uttar Pradesh,16.1.2 - Offences committed against ST migrants,0
Uttar Pradesh,16.1.3 - Offences committed against others migrants,0
Uttar Pradesh,16.2 - Offences committed against Locals,4
Uttar Pradesh,16.2.1 - Offences committed against Local SCs,0
Uttar Pradesh,16.2.2 - Offences committed against Local STs,0
Uttar Pradesh,16.2.3 - Offences committed against others locals,4
Uttar Pradesh,"17 - Immoral Traffic (Prevention) Act, 1956",2
Uttar Pradesh,17.1 - Under ITP Section 5,0
Uttar Pradesh,17.2 - Under ITP Section 6,2
Uttar Pradesh,17.3 - Under ITP Section 7,0
Uttar Pradesh,17.4 - Under ITP Section 8,0
Uttar Pradesh,17.5 - Other Section under ITP Act,0
Uttar Pradesh,"18 - Juvenile Justice (Care and Protection of Children) Act, 2000",3
Uttar Pradesh,"19 - Protection of Children from Sexual Offences Act, 2012",3637
